work_key,title,authors,subjects,first_publish_year,cover_url,main_author,clean_subjects
/works/OL14860335W,Emma's secret,Barbara Taylor Bradford,"Fiction, Terminally ill, Inheritance and succession, Grandparent and child, Family-owned business enterprises, Businesswomen, Romance, Large type books, London (england), fiction, Fiction, general, Fiction, mystery & detective, women sleuths, Grandparent and adult child, Open Library Staff Picks, Fiction, family life, general, Grandparents, fiction, Domestic fiction, England, fiction",2003,https://covers.openlibrary.org/b/id/1957559-L.jpg,Barbara Taylor Bradford,"fiction, terminally ill, inheritance and succession"
/works/OL17357601W,El amante japonés,Isabel Allende,"San francisco (calif.), fiction, World war, 1939-1945, fiction, Japanese americans, fiction, Fiction, romance, historical, Fiction, romance, historical, general, Family secrets, Older women, Romance fiction, Historical fiction, Love in old age, Japanese Americans, Fiction, Romance, Secrets, Literary, World War (1939-1945) fast (OCoLC)fst01180924, Historical, World War, 1939-1945, Love stories, FICTION/Family Saga/",2000,https://covers.openlibrary.org/b/id/7435439-L.jpg,Isabel Allende,"san francisco (calif.), fiction, world war"
/works/OL462986W,The Burnt House,Faye Kellerman,"Fiction, Police, Aircraft accidents, Detective and mystery stories, Flight attendants, Police spouses, Suspense fiction, Missing persons, Mystery, Romance, Suspense, Fiction and related items, Mystery & Detective, Crime and mystery, General, Thriller, nyt:mass-market-paperback=2008-08-17, New York Times bestseller, Mystery fiction, Fiction, mystery & detective, general",2007,https://covers.openlibrary.org/b/id/4943234-L.jpg,Faye Kellerman,"fiction, police, aircraft accidents"
/works/OL25427495W,Mountain Delights,Vanessa Vale,"Serie:Wild_Mountain_Men, Romance, Erotica, small town romance, murder mystery, Fiction, romance, general",2019,https://covers.openlibrary.org/b/id/12084842-L.jpg,Vanessa Vale,"serie:wild_mountain_men, romance, erotica"
/works/OL24817785W,Sir Loin Of Beef,Vanessa Vale,"Serie:Grade-A_Beefcakes, Romance, Erotica",2017,https://covers.openlibrary.org/b/id/11604929-L.jpg,Vanessa Vale,"serie:grade-a_beefcakes, romance, erotica"
/works/OL15518787W,The Hunger Games Trilogy (Hunger Games / Catching Fire / Mockingjay),"Suzanne Collins, Carolyn McCormick","Romance, Drama, Young adult fiction, Television game shows, Dystopian, Girls, Fiction, Science fiction, Interpersonal relations, Dystopias, Survival Stories, Self-Esteem & Self-Reliance, Action & Adventure, Insurgency, JUVENILE FICTION, Survival, Social Themes, Courage, Survival skills, Television programs",2010,https://covers.openlibrary.org/b/id/12878880-L.jpg,Suzanne Collins,"romance, drama, young adult fiction"
/works/OL445930W,Ceremony in Death,Nora Roberts,"Fiction, Policewomen, Eve Dallas (Fictitious character), Women detectives, Detective and mystery stories, Police, Crimes against, Romance, Dallas, eve (fictitious character), fiction, Fiction, mystery & detective, police procedural, New york (n.y.), fiction, Policewomen, fiction, Fiction, mystery & detective, women sleuths",1997,https://covers.openlibrary.org/b/id/3111486-L.jpg,Nora Roberts,"fiction, policewomen, eve dallas (fictitious character)"
/works/OL16925622W,The One (The Selection #3),Kiera Cass,"Science Fiction, Young adult fiction, Dystopian Fiction, romance, Children's fiction, Marriage, fiction, Contests, fiction, Love, fiction, Princes, fiction, Contests, Love, Princes, Revolutionaries, Social classes, Marriage, Fiction, Juvenile fiction, Princesses, fiction, Selection, Royalty",2012,https://covers.openlibrary.org/b/id/7284881-L.jpg,Kiera Cass,"science fiction, young adult fiction, dystopian fiction"
/works/OL167333W,The Crush,Sandra Brown,"Open Library Staff Picks, Suspense fiction, Fiction, Women physicians, Romantic suspense fiction, Trials (Murder), Jury, Stalking victims, Large type books, Crime, Mystery & Detective, Romance, Suspense, Thrillers, Psychological, Jurors, Fiction, suspense, Women physicians, fiction, Fiction, romance, suspense, Fiction, legal",2002,https://covers.openlibrary.org/b/id/9619436-L.jpg,Sandra Brown,"open library staff picks, suspense fiction, fiction"
/works/OL4092653W,Black Sheep,Georgette Heyer,"1960s, Historical, History, Fiction, Romance, Mate selection, Social life and customs, Maiden aunts, Fiction, romance, historical, Great britain, fiction, Fiction, romance, historical, general, Fiction, general",1966,https://covers.openlibrary.org/b/id/4963234-L.jpg,Georgette Heyer,"1960s, historical, history"
/works/OL25450047W,Mountain Darkness,Vanessa Vale,"Serie:Wild_Mountain_Men, Romance, Erotica, small town romance, murder mystery, Fiction, romance, general",2019,https://covers.openlibrary.org/b/id/10620744-L.jpg,Vanessa Vale,"serie:wild_mountain_men, romance, erotica"
/works/OL213267W,Thunder on the Right,Mary Stewart,"Fiction, romance, general, Fiction, mystery & detective, general, Fiction, Mary Stewart, Thunder on the Right, Adult, Gothic, Romance, Adventure, Suspense, Thriller, Nail-biter, Car Accident, Murder, Mystery, Fiction, romance, suspense, Fiction, thrillers, general, Fiction, general, clean romance, Convents",1957,https://covers.openlibrary.org/b/id/34231-L.jpg,Mary Stewart,"fiction, romance, general"
/works/OL17367560W,Heir of Fire,Sarah J. Maas,"Magic, YA, High Fantasy, Fiction, Romance, Fantasy, Court, Assassins, Identity, Identity (Psychology), Children's fiction, Kings, queens, rulers, etc., fiction, Criminals, fiction, Identity, fiction, Fantasy fiction, Young adult fiction, [series:Throne_of_Glass]",2014,https://covers.openlibrary.org/b/id/9318480-L.jpg,Sarah J. Maas,"magic, ya, high fantasy"
/works/OL19592W,Johnny Angel,Danielle Steel,"Fiction, Mothers and sons, Death, Sons, Literature, Large type books, Fiction, fantasy, general, American Ghost stories, American Psychological fiction, Guardian angels, Romance",2002,https://covers.openlibrary.org/b/id/467549-L.jpg,Danielle Steel,"fiction, mothers and sons, death"
/works/OL8488892W,Vampire Academy,"Richelle Mead, Richelle Mead","Kings, queens, rulers, etc. in fiction, Magic, Vampires, Social classes in fiction, Juvenile fiction, Kings, queens, rulers, Magic in fiction, Fiction, Schools in fiction, New York Times bestseller, High schools, Schools, Vampires in fiction, Social classes, nyt:series_books=2009-12-27, High schools in fiction, Children's fiction, Vampires, fiction, Schools, fiction, Magic, fiction",2007,https://covers.openlibrary.org/b/id/10136600-L.jpg,Richelle Mead,"kings, queens, rulers"
/works/OL17308058W,First love,"James Patterson, Emily Raymond","Runaway teenagers, Conduct of life, Cancer, Juvenile fiction, Fiction, Runaways, Patients, Automobile travel, Love, Romance fiction, Love stories, Children's fiction, Love, fiction, Conduct of life, fiction, Runaways, fiction, Cancer, fiction, Automobile travel, fiction, Contemporary, Family Life, General",2013,https://covers.openlibrary.org/b/id/7387036-L.jpg,James Patterson,"runaway teenagers, conduct of life, cancer"
/works/OL6101936W,The Sheik,E. M. Hull,"collectionID:Gbodice_ripper, collectionID:Sleazy_pulp, British, Classic Literature, Fiction, Kidnapping, Romance, Historical romance, Fiction, romance, general, Egypt, fiction, Fiction, general, Large type books, Missing persons, fiction, Guidebooks",1919,https://covers.openlibrary.org/b/id/8260383-L.jpg,E. M. Hull,"collectionid:gbodice_ripper, collectionid:sleazy_pulp, british"
/works/OL213269W,"Madam, Will You Talk?",Mary Stewart,"Fiction, historical, general, Fiction, suspense, France, fiction, Widows, Fiction, English, Travel, Veuves, Romans, nouvelles, Fiction in English, France, romance, suspense, Large type books, Fiction, romance, suspense, Fiction, thrillers, general, Fiction, general",1954,https://covers.openlibrary.org/b/id/21768-L.jpg,Mary Stewart,"fiction, historical, general"
/works/OL462950W,Grievous Sin,Faye Kellerman,"Roman, Fiction, Police in fiction, Police, Police spouses, Police spouses in fiction, Romance, Husband and wife detectives, Fiction, mystery & detective, police procedural, Hospitals, fiction",1993,https://covers.openlibrary.org/b/id/290202-L.jpg,Faye Kellerman,"roman, fiction, police in fiction"
/works/OL3261142W,A Breath of Snow and Ashes,"Diana Gabaldon, Diana Palmer, Davina Porter","Open Library Staff Picks, Fantasy fiction, Fiction, Historical Fiction, Time travel, History, Romance, Fantasy, Historical, Fraser, jamie (fictitious character), fiction, North carolina, fiction, Fraser, claire (fictitious character), fiction, Fiction, fantasy, historical, United states, history, revolution, 1775-1783, fiction, Fiction, historical",1992,https://covers.openlibrary.org/b/id/239469-L.jpg,Diana Gabaldon,"open library staff picks, fantasy fiction, fiction"
/works/OL17843967W,"Everything, Everything","Nicola Yoon, Eric Chevreau (Traduction)","Chronically ill children, Parent and teenager, Love, Racially mixed people, First loves, Allergy, Severe combined immunodeficiency, Home care, Patients, Mothers and daughters, Fiction, Friendship, Juvenile fiction, Love stories, YOUNG ADULT FICTION, Romance, New Experience, Romance fiction, Social Themes, Contemporary",2015,https://covers.openlibrary.org/b/id/8140499-L.jpg,Nicola Yoon,"chronically ill children, parent and teenager, love"
/works/OL25422935W,Spurred - Die Sporen Geben,Vanessa Vale,"Serie:Steele_Ranch, Romance, Erotica, Fiction, romance, general",2017,https://covers.openlibrary.org/b/id/12296476-L.jpg,Vanessa Vale,"serie:steele_ranch, romance, erotica"
/works/OL8125760W,Hatchet,Gary Paulsen,"Divorce, plane crash, survival, Canada, fiction, Divorce, fiction, Children's fiction, Newbery Honor, Juvenile fiction, Fiction, Hatchet, Gary Paulsen, 1988 Newbery Honor Book, Teens, Teenagers, Juvenile, YA, Young adult, Literature, Books, Stories",1986,https://covers.openlibrary.org/b/id/11240448-L.jpg,Gary Paulsen,"divorce, plane crash, survival"
/works/OL17714701W,The Hate U Give,"Angie Thomas, Angie Thomas","black lives matter, Fiction, National Book Awards Longlist, Race relations, African American teenagers, Police shootings, Witnesses, Police-community relations, Juvenile fiction, YOUNG ADULT FICTION, People & Places, United States, African American, Social Themes, Emotions & Feelings, Prejudice & Racism, racism, young adult, social issues, teen",2017,https://covers.openlibrary.org/b/id/11521588-L.jpg,Angie Thomas,"black lives matter, fiction, national book awards longlist"
/works/OL2628761W,Sabriel,Garth Nix,"Fathers and daughters, Missing persons, Magic, Teen fantasy fiction, Fiction, Fantasy, Science Fiction & Fantasy, Fantasy fiction, Juvenile Fiction, Magical thinking, Children's fiction, Young adult, fantacy, Reading Level-Grade 9, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Sabriel (Fictitious character) ‡v Fiction, Old Kingdom (Imaginary place)",1995,https://covers.openlibrary.org/b/id/13165306-L.jpg,Garth Nix,"fathers and daughters, missing persons, magic"
/works/OL679348W,The Graveyard Book,Neil Gaiman,"Fiction, Cemeteries, Supernatural, Dead, Orphans, Juvenile fiction, New York Times bestseller, nyt:paperback_books=2011-06-11, Death, Family, Alternative Family, Horror, Fantasy & Magic, Newbery Medal, Orphans, fiction, Children's fiction, Cemeteries, fiction, Supernatural, fiction, Ghosts, fiction, Hugo Award Winner",2008,https://covers.openlibrary.org/b/id/7099583-L.jpg,Neil Gaiman,"fiction, cemeteries, supernatural"
/works/OL3972834W,The White Mountains (The Tripods #1),Sam Youd,"young adult, Extraterrestrial beings, Freedom, aliens, teenagers, Fiction, Science fiction, Children's stories, Dystopias, Juvenile fiction, Science fiction., Children's fiction, Horror stories, England, fiction, France, fiction, Machinery, Machines, Romans, nouvelles, etc. pour la jeunesse, Dystopies, Extraterrestres",1967,https://covers.openlibrary.org/b/id/14301-L.jpg,Sam Youd,"young adult, extraterrestrial beings, freedom"
/works/OL27086W,The Great Gilly Hopkins (M Books),Katherine Paterson,"Children, Children's, Kid's, Tween, Young adult, Adolescence, Coming of Age, Juvenile, Fiction, Literature, Stories, Books, Chapter, Family, Alternative, Orphans, Foster, Homes, Girls & Women, Social Themes",1978,https://covers.openlibrary.org/b/id/2292779-L.jpg,Katherine Paterson,"children, children's, kid's"
/works/OL114726W,The Whipping Boy,Sid Fleischman,"Children, Childrens, Kid's, Tweens, Teens, Teenagers, YA, Young adult, Juvenile, Fiction, Literature, Book, Chapters, Chapter Books, Humor, Adventure, Adventurers, Thieves, Robbers, Outlaws",1986,https://covers.openlibrary.org/b/id/27023-L.jpg,Sid Fleischman,"children, childrens, kid's"
/works/OL16808471W,Allegiant,Veronica Roth,"dystopian, young adult, fiction, dystopian fiction, sci-fi, science fiction, YA, dystopian YA, bestseller, future, Young adult fiction, Families, Accelerated readers (BUR), Juvenile fiction, Loyalty, Social classes, Roman, Courage, Dystopias, Amerikanisches Englisch",2001,https://covers.openlibrary.org/b/id/7276393-L.jpg,Veronica Roth,"dystopian, young adult, fiction"
/works/OL869965W,The Black Stallion,Walter Farley,"Walter Farley, Horses, Racing horses, Black Stallion, Childrens, Children's, Juvenile, YA, Young Adult, Fiction, Classic, Literature, Chapter book, Books, Stories, Novel, Hardcover, Paperback, Adventure, Raging Sea",1941,https://covers.openlibrary.org/b/id/4037099-L.jpg,Walter Farley,"walter farley, horses, racing horses"
/works/OL1417723W,The Eagle of the Ninth. 1400 Grundwörter.,"Rosemary Sutcliff, C. Walter Hodges","Rome, history, fiction, Children's fiction, Adventure and adventurers, fiction, Great britain, history, to 1066, fiction, Soldiers, fiction, Juvenile fiction, Fiction, Juvenile literature, History, Romans, Military History, Young Adult, Great britain, fiction, Great britain, history, Great britain, history, juvenile literature, Great britain, history, fiction, Large type books",1954,https://covers.openlibrary.org/b/id/1053251-L.jpg,Rosemary Sutcliff,"rome, history, fiction"
/works/OL12388W,The Face on the Milk Carton,Caroline B. Cooney,"Young Adult, Fiction, Parent and child, Parental kidnapping, Identity, Juvenile Fiction, Identity (Philosophical concept), Young adult fiction, Kidnapping, Juvenile fiction, Large type books, Individuality, Parent-child relationship, Children's fiction, Janie (fictitious character : cooney), fiction, Kidnapping, fiction, Identity, fiction, Parent and child, fiction",1990,https://covers.openlibrary.org/b/id/1473631-L.jpg,Caroline B. Cooney,"young adult, fiction, parent and child"
/works/OL729138W,The city boy,Herman Wouk,"Fiction, Fiction, general, New york (n.y.), fiction, Pulitzer Prize winner, Herman Wouk, Young adult, Adult, American, Classic, Literature, Stories, Books, Novels, Hardcover, Paperback, e-book, Adventure, School, Schoolteacher, Humor",1948,https://covers.openlibrary.org/b/id/191145-L.jpg,Herman Wouk,"fiction, general, new york (n.y.)"
/works/OL268379W,Scary stories to tell in the dark,Alvin Schwartz,"Cuentos de terror estadounidenses, American Ghost stories, American Horror tales, Cuentos de fantasmas estadounidenses, Tales, Folklore, Cuentos populares, Horror stories, Ghosts, Spanish language materials, Translations into Spanish, Ghost stories, American, Juvenile literature, Fiction, Horror, Ghost Stories, Children's fiction, Folklore, united states, Children, Children's",1981,https://covers.openlibrary.org/b/id/12634210-L.jpg,Alvin Schwartz,"cuentos de terror estadounidenses, american ghost stories, american horror tales"
/works/OL17076473W,Red Rising,Pierce Brown,"Science Fiction, Fantasy, Fiction, Dystopia, Young Adult",2014,https://covers.openlibrary.org/b/id/7316188-L.jpg,Pierce Brown,"science fiction, fantasy, fiction"
/works/OL17357353W,Simon vs. the Homo Sapiens Agenda,"Becky Albertalli, Victoria Simó Perales","LGBT, Young Adult, JUVENILE FICTION / Love & Romance, Secrets, Juvenile fiction, Secrecy, JUVENILE FICTION / Social Issues / Friendship, Friendship in adolescence, Fiction, Gay teenagers, Schools, High schools, Gays, Friendship, Extortion, JUVENILE FICTION / Social Issues / Homosexuality, Pen pals, Social Issues, Library list, Highland Park High School",2015,https://covers.openlibrary.org/b/id/12303551-L.jpg,Becky Albertalli,"lgbt, young adult, juvenile fiction / love & romance"
/works/OL497779W,Freak the Mighty,"W. R. Philbrick, Rodman Philbrick, W R Philbrick","Learning disabilities, People with disabilities, Friendship, Fiction, Physically handicapped, Young adult fiction, Best Books for Young Adults, Young adults, People with disabilities, fiction, Children's fiction, Friendship, fiction, Learning disabilities, fiction, Juvenile fiction, Adventure and adventurers, fiction, Individual differences, Children's stories, Juvenile works, Children, Children's, Teen",1989,https://covers.openlibrary.org/b/id/384409-L.jpg,W. R. Philbrick,"learning disabilities, people with disabilities, friendship"
/works/OL2693077W,Me Talk Pretty One Day,David Sedaris,"David Sedaris, teens, teenagers, YA, young adult, juvenile, Nonfiction, Biography, Bio, Humor, Americans, Essays, French language, culture shock, Large type books, American literature, Humor, form, essays, LGBTQ humor, Lambda Literary Awards, Lambda Literary Award Winner",2000,https://covers.openlibrary.org/b/id/8567510-L.jpg,David Sedaris,"david sedaris, teens, teenagers"
/works/OL5590818W,Blue Willow,Doris Gates,"Juvenile fiction, Migrant labor, Poverty, Fiction, The Dust Bowl, The Great Depression, Mexican Americans, Donna Harsh Collection, Farm & Ranch Life, Depressions, Family, Newbery Honor Book 1941, Social Themes, Parents, Homelessness & Poverty, Willowware, Lifestyles, Children's fiction, California, fiction, Migrant labor, fiction",1940,https://covers.openlibrary.org/b/id/101370-L.jpg,Doris Gates,"juvenile fiction, migrant labor, poverty"
/works/OL17597665W,Crooked Kingdom,Leigh Bardugo,"Young Adult, Fantasy, Magic, Juvenile fiction, Friendship, Revenge, Brigands and robbers, Fiction, Juvenile audience, fantasy fiction, science fiction, Young adult fiction, Juvenile works, young adult works, imaginary wars and battles, Children's fiction, nyt:young-adult-e-book=2016-10-16, New York Times bestseller, Gangs, Betrayal",2016,https://covers.openlibrary.org/b/id/12667428-L.jpg,Leigh Bardugo,"young adult, fantasy, magic"
/works/OL19659793W,Children of Blood and Bone,Tomi Adeyemi,"YOUNG ADULT FICTION / Legends, Myths, Fables / General, Magic, Brothers and sisters, Resistance to Government, Youths' writings, Prejudices, Fiction, Fantasy, YOUNG ADULT FICTION / Social Themes / Prejudice & Racism, YOUNG ADULT FICTION / Fantasy / General, Princesses, Siblings, Princes, Children's fiction, Magic, fiction, Fantasy fiction, nyt:young-adult-hardcover=2018-03-25, New York Times bestseller, Young adult, fantasy",2017,https://covers.openlibrary.org/b/id/8572526-L.jpg,Tomi Adeyemi,"young adult fiction / legends, myths, fables / general"
/works/OL479073W,Lost in the Barrens - Collector's Edition,Farley Mowat,"Farley Mowat, AKA, Two Against the North, Children, Children's, Kid's, YA, Young adult, Juvenile, Historical, Fiction, Classic, Literature, Stories, Chapter books, Accelerated Reader, School Curriculum, Language arts, Wilderness survival, Survival skills",1956,https://covers.openlibrary.org/b/id/530643-L.jpg,Farley Mowat,"farley mowat, aka, two against the north"
/works/OL45867W,Over to You - Ten Stories of Flyers and Flying,Roald Dahl,"World War II, Royal Air Force, resistance to interrogation, hard water, soft water, World War, Aeronautics, Literature, Air pilots in fiction, Fiction, Air pilots, Aeronautics in fiction, Young Adult, short stories, English short stories, Fiction, general, English literature, World War, 1939-1945, British Aerial operations, English War stories",1946,https://covers.openlibrary.org/b/id/9159069-L.jpg,Roald Dahl,"world war ii, royal air force, resistance to interrogation"
/works/OL16807297W,Steelheart,Brandon Sanderson,"fantasy, young adult, urban, Guerrilla warfare, Science fiction, Juvenile fiction, Supervillains, Fiction, Children's fiction, Adventure and adventurers, fiction, War, fiction, Assassins, Action & Adventure, Dystopian, Vendetta, Fathers and sons, YOUNG ADULT FICTION, Boys & Men, Dystopias, Fantasy fiction",2001,https://covers.openlibrary.org/b/id/14658147-L.jpg,Brandon Sanderson,"fantasy, young adult, urban"
/works/OL17305107W,The Infinite Sea,Richard Yancey,"Aliens, Survival skills, war stories, Science fiction, War, Extraterrestrial beings, Juvenile fiction, Survival, Fiction, YOUNG ADULT FICTION, Action & Adventure, Youth and war, Romance, Human-alien encounters, Aliens (Fictional characters), Thrillers (Children's / Teenage), Love & Romance, nyt:young-adult=2014-10-05, New York Times bestseller, Children's fiction",2014,https://covers.openlibrary.org/b/id/7385181-L.jpg,Richard Yancey,"aliens, survival skills, war stories"
/works/OL548168W,Just Ella,Margaret Peterson Haddix,"Ella, cinderella, just Ella, princess, queen, castle, kingdom, fairytale, romance, fiction, fantasy, teen, young adult, prince, charming, not charming, Fairy Tales, Princesses, Fiction, Reading Level-Grade 9",1999,https://covers.openlibrary.org/b/id/435575-L.jpg,Margaret Peterson Haddix,"ella, cinderella, just ella"
/works/OL20808172W,Punk 57,Penelope Douglas,"Romance, New Adult, Contemporary, Young Adult, Contemporary Romance, High School, Fiction, Adult, Dark, Fiction, romance, general, Fiction, thrillers, suspense",2016,https://covers.openlibrary.org/b/id/10107803-L.jpg,Penelope Douglas,"romance, new adult, contemporary"
/works/OL8911376W,Harlem beat,"Yuriko Nishiyama, Nuriko Nishiyama, Mary Coco, Jake Forbes","Comic books, strips, Fiction, Graphic novels, Teenage boys, Lifestyles - City Life, Children: Young Adult (Gr. 7-9), Teamwork (Sports), Basketball, Juvenile Fiction, Children's 12-Up - Fiction - General, Comics & Graphic Novels - General, Social Situations - General, Action & Adventure - General, Comics & Graphic Novels - Manga, Cartoons and comics, Children's Books/Young Adult Manga, Sports & Recreation - Basketball, Young Adult, Graphic Novel, Comics & graphic novels, sports",1997,https://covers.openlibrary.org/b/id/7003935-L.jpg,Yuriko Nishiyama,"comic books, strips, fiction"
/works/OL69300W,My Teacher Fried My Brains,Bruce Coville,"My Teacher Fried My Brains, Series, Book 2, My Teacher is an Alien, Bruce Colville, YA, Young adult, Children, Children's, Kid's, Tween's, Juvenile, Fiction, Literature, Stories, Books, Chapter books, Teachers, School, Schools",1991,https://covers.openlibrary.org/b/id/9300904-L.jpg,Bruce Coville,"my teacher fried my brains, series, book 2"
/works/OL464925W,Can you sue your parents for malpractice?,Paula Danziger,"Family, Family life, Fiction, Individuality, Juvenile fiction, Families, Children's fiction, Family life, fiction, Individuality, fiction, Accelerated Reader, YOUNG ADULT",1979,https://covers.openlibrary.org/b/id/10020247-L.jpg,Paula Danziger,"family, family life, fiction"
/works/OL6073271W,The knife of never letting go,"Patrick Ness, Nick Podehl","Fiction, Human-animal communication, Science fiction, Social problems, Telepathy, Space colonies, Young Adult Fiction, Juvenile fiction, YOUNG ADULT FICTION / Dystopian, YOUNG ADULT FICTION / Paranormal, Occult & Supernatural, YOUNG ADULT FICTION / Boys & Men, YOUNG ADULT FICTION / Media Tie-In, YOUNG ADULT FICTION / Social Themes / General, YOUNG ADULT FICTION / Social Themes / Values & Virtues, Dogs, Sears, Human-animal relationships, western, sci-fi, coming of age",2008,https://covers.openlibrary.org/b/id/10200429-L.jpg,Patrick Ness,"fiction, human-animal communication, science fiction"
/works/OL10561689W,Collected Short Stories [51 stories],Roald Dahl,"Short stories, Fiction Classics, Gothic & Horror, fiction, Hitchhiking, Pickpockets, Booksellers and bookselling, Extortion, short story, caviar, Bungarus, World War I, World War II, begging, prefects, cruise ships, betting pools, caregivers, dementia, Cadillacs",1991,https://covers.openlibrary.org/b/id/13152052-L.jpg,Roald Dahl,"short stories, fiction classics, gothic & horror"
/works/OL37572598W,Reappearance of Rachel Price,Holly Jackson,"Children's fiction, nyt:young-adult-hardcover=2024-04-21, New York Times bestseller, Suspense, Thriller, Young Adult Fiction, Young Adult, audience:Young Adult",2024,https://covers.openlibrary.org/b/id/14605870-L.jpg,Holly Jackson,"children's fiction, nyt:young-adult-hardcover=2024-04-21, new york times bestseller"
/works/OL28952677W,Icebreaker,Hannah Grace,"Figure skating, Hockey, Young adult, Romance, sports, enemies to lovers, rivals to lovers, second chance romance, coming-of-age, friendship, family, perseverance, dreams, love",2020,https://covers.openlibrary.org/b/id/13180728-L.jpg,Hannah Grace,"figure skating, hockey, young adult"
/works/OL23535656W,Culpa mía,Mercedes Ron,"Young adult, romance, forbidden love, enemies-to-lovers, stepbrother, stepsister, abuse, trauma, healing, forgiveness, redemption, drama, mystery",2014,https://covers.openlibrary.org/b/id/10512957-L.jpg,Mercedes Ron,"young adult, romance, forbidden love"
/works/OL20805905W,Firekeeper's Daughter,Angeline Boulley,"young adult, Fiction, Juvenile works, Detective and mystery stories, Ojibwa Indians, juvenile fiction, families, drugs, undercover operations, caregivers, family relationships, racially mixed people, Indians of North America, suspense, thriller, young adult fiction, young adult literature, nyt:young-adult-hardcover=2021-04-04, New York Times bestseller, Young adult fiction, people & places, indigenous",2021,https://covers.openlibrary.org/b/id/12774156-L.jpg,Angeline Boulley,"young adult, fiction, juvenile works"
/works/OL17092593W,Champion,"Marie Lu, Steven Kaplan, Mariel Stern","Plague, Juvenile fiction, Fiction, Love, Science fiction, Man-woman relationships, Young Adult, Resistance to Government, Heroes, Children's fiction, Plague, fiction, Love, fiction, Large type books, Comics & graphic novels, general, Dystopias, Peace-building, Chivalry, Brothers and sisters, Peste, Romans, nouvelles",2013,https://covers.openlibrary.org/b/id/8371540-L.jpg,Marie Lu,"plague, juvenile fiction, fiction"
/works/OL4086564W,The Merchant of Death (Pendragon #1),D. J. MacHale,"Imaginary places, Fantasy fiction, Juvenile fiction, Fantasy, Mystery and detective stories, Time travel, Adventure and adventurers, Life on other planets, Space and time, Fiction, Mystery fiction, Adventure fiction, young adult, space travel, science fiction, Adventure, Children's fiction, Boys, fiction, Adventure and adventurers, fiction, Animals, fiction",2002,https://covers.openlibrary.org/b/id/476930-L.jpg,D. J. MacHale,"imaginary places, fantasy fiction, juvenile fiction"
/works/OL3581422W,Tom Swift and his Sky Racer,Victor Appleton,"Victor Appleton, American, Children, Children's, Kid's, YA, Young Adult, Juvenile, Series, Fiction, Fantasy, Classic, Literature, Books, Novels, Hardcover, Paperback, e-books, Pulp Fiction, Boys",1911,https://covers.openlibrary.org/b/id/9375818-L.jpg,Victor Appleton,"victor appleton, american, children"
/works/OL3933219W,My First Love and Other Disasters,Francine Pascal,"romance, young adult, Juvenile fiction, Love, Teenage girls, Summer, First loves, Camps, Interpersonal relations, Babysitters, Infants, juvenile literature, Children's fiction, Babysitters, fiction, Love, fiction",1979,https://covers.openlibrary.org/b/id/437828-L.jpg,Francine Pascal,"romance, young adult, juvenile fiction"
/works/OL28868481W,The Sun and the Star,"Rick Riordan, Mark Oshiro","Fantasy, Mythology, LGBT, Middle Grade, Young Adult, Queer, Romance, Greek Mythology, Fiction, Adventure, Children's fiction, nyt:childrens-middle-grade-hardcover=2023-05-21, New York Times bestseller",2023,https://covers.openlibrary.org/b/id/13348151-L.jpg,Rick Riordan,"fantasy, mythology, lgbt"
/works/OL43271781W,Darkstalker,Tui T. Sutherland,"Children's fiction, Dragons, fiction, Identity, fiction, Adventure and adventurers, fiction, Fantasy fiction, Adventure and adventurers, Juvenile fiction, Fiction, Prophecies, Fantasy, Dragons, Identity, Identity (Psychology), Adventure stories, Legends (series), Tui T. Sutherland, Young adult, Adventure, Magic, Mystery",2016,https://covers.openlibrary.org/b/id/8452301-L.jpg,Tui T. Sutherland,"children's fiction, dragons, fiction"
/works/OL20781257W,Midnight Sun,Stephenie Meyer,"Young adult fiction, vampires, Young adult fiction, paranormal, occult & supernatural, Young adult fiction, fantasy, contemporary, Young adult fiction, social themes, dating & sex, Young adult fiction, romance, paranormal, New York Times reviewed, Fantasy, Romance, Young Adult, Vampires, Fiction, Paranormal, Paranormal Romance, Supernatural, Young Adult Fantasy",2020,https://covers.openlibrary.org/b/id/9946539-L.jpg,Stephenie Meyer,"young adult fiction, vampires, paranormal"
/works/OL641443W,Hold Fast,Kevin Major,"Hold Fast, Kevin Major, Scholastic, Young Adult, YA, Teenagers, Juvenile, Fiction Literature, Stories, Books, Family life, Parents, Death, Brothers, Children and death, Orphans, Uncle, Abuse, Violent, Temper",1978,https://covers.openlibrary.org/b/id/1457966-L.jpg,Kevin Major,"hold fast, kevin major, scholastic"
/works/OL34023561W,Hurricane Wars,Thea Guanzon,"Fantasy, Romance, Fantasy Romance, Adult, Fiction, Magic, New Adult, High Fantasy, Young Adult, Enemies to Lovers, romantasy",2023,https://covers.openlibrary.org/b/id/14421764-L.jpg,Thea Guanzon,"fantasy, romance, fantasy romance"
/works/OL17081977W,I'll Give You the Sun,Jandy Nelson,"Romance, Young Adult, Glbt, Contemporary, Fiction, Coming of Age, Death, Families, Brothers and sisters, Juvenile fiction, Family life, Grief, Twins, Artists, Gays, Children's fiction, Artists, fiction, Twins, fiction, Brothers and sisters, fiction, Grief, fiction",2014,https://covers.openlibrary.org/b/id/12357184-L.jpg,Jandy Nelson,"romance, young adult, glbt"
